timestamp, name, temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], pstate
2026/09/10 08:12:24.540, NVIDIA GeForce RTX 3090, 81, 351.90 W, 370.00 W, 1500 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:24.641, NVIDIA GeForce RTX 3090, 81, 351.90 W, 370.00 W, 1500 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:24.742, NVIDIA GeForce RTX 3090, 81, 351.90 W, 370.00 W, 1500 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:24.843, NVIDIA GeForce RTX 3090, 81, 351.90 W, 370.00 W, 1500 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:24.944, NVIDIA GeForce RTX 3090, 81, 351.90 W, 370.00 W, 1500 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.045, NVIDIA GeForce RTX 3090, 79, 354.22 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.146, NVIDIA GeForce RTX 3090, 79, 354.22 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.246, NVIDIA GeForce RTX 3090, 79, 354.22 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.347, NVIDIA GeForce RTX 3090, 79, 354.22 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.448, NVIDIA GeForce RTX 3090, 79, 354.22 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 59 %, P2
2026/09/10 08:12:25.549, NVIDIA GeForce RTX 3090, 79, 358.59 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:25.650, NVIDIA GeForce RTX 3090, 79, 358.59 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:25.752, NVIDIA GeForce RTX 3090, 79, 358.59 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:25.852, NVIDIA GeForce RTX 3090, 79, 358.59 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:25.953, NVIDIA GeForce RTX 3090, 79, 358.59 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.054, NVIDIA GeForce RTX 3090, 80, 353.38 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.155, NVIDIA GeForce RTX 3090, 80, 353.38 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.256, NVIDIA GeForce RTX 3090, 80, 353.38 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.357, NVIDIA GeForce RTX 3090, 80, 353.38 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.458, NVIDIA GeForce RTX 3090, 80, 353.38 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:26.558, NVIDIA GeForce RTX 3090, 79, 348.18 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:26.659, NVIDIA GeForce RTX 3090, 79, 348.18 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:26.760, NVIDIA GeForce RTX 3090, 79, 348.18 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:26.861, NVIDIA GeForce RTX 3090, 79, 348.18 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:26.962, NVIDIA GeForce RTX 3090, 79, 348.18 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.063, NVIDIA GeForce RTX 3090, 79, 355.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.164, NVIDIA GeForce RTX 3090, 79, 355.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.265, NVIDIA GeForce RTX 3090, 79, 355.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.365, NVIDIA GeForce RTX 3090, 79, 355.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.466, NVIDIA GeForce RTX 3090, 79, 355.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 60 %, P2
2026/09/10 08:12:27.567, NVIDIA GeForce RTX 3090, 80, 354.66 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:27.668, NVIDIA GeForce RTX 3090, 80, 354.66 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:27.769, NVIDIA GeForce RTX 3090, 80, 354.66 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:27.870, NVIDIA GeForce RTX 3090, 80, 354.66 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:27.971, NVIDIA GeForce RTX 3090, 80, 354.66 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.071, NVIDIA GeForce RTX 3090, 81, 352.67 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.172, NVIDIA GeForce RTX 3090, 81, 352.67 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.273, NVIDIA GeForce RTX 3090, 81, 352.67 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.374, NVIDIA GeForce RTX 3090, 81, 352.67 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.475, NVIDIA GeForce RTX 3090, 81, 352.67 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.576, NVIDIA GeForce RTX 3090, 79, 353.84 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.677, NVIDIA GeForce RTX 3090, 79, 353.84 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.778, NVIDIA GeForce RTX 3090, 79, 353.84 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.878, NVIDIA GeForce RTX 3090, 79, 353.84 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:28.979, NVIDIA GeForce RTX 3090, 79, 353.84 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.080, NVIDIA GeForce RTX 3090, 79, 358.40 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.181, NVIDIA GeForce RTX 3090, 79, 358.40 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.282, NVIDIA GeForce RTX 3090, 79, 358.40 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.383, NVIDIA GeForce RTX 3090, 79, 358.40 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.483, NVIDIA GeForce RTX 3090, 79, 358.40 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.584, NVIDIA GeForce RTX 3090, 80, 354.32 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.685, NVIDIA GeForce RTX 3090, 80, 354.32 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.786, NVIDIA GeForce RTX 3090, 80, 354.32 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.887, NVIDIA GeForce RTX 3090, 80, 354.32 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:29.988, NVIDIA GeForce RTX 3090, 80, 354.32 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.089, NVIDIA GeForce RTX 3090, 80, 351.90 W, 370.00 W, 1575 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.190, NVIDIA GeForce RTX 3090, 80, 351.90 W, 370.00 W, 1575 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.291, NVIDIA GeForce RTX 3090, 80, 351.90 W, 370.00 W, 1575 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.392, NVIDIA GeForce RTX 3090, 80, 351.90 W, 370.00 W, 1575 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.493, NVIDIA GeForce RTX 3090, 80, 351.90 W, 370.00 W, 1575 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.594, NVIDIA GeForce RTX 3090, 79, 358.18 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.695, NVIDIA GeForce RTX 3090, 79, 358.18 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.795, NVIDIA GeForce RTX 3090, 79, 358.18 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.896, NVIDIA GeForce RTX 3090, 79, 358.18 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:30.997, NVIDIA GeForce RTX 3090, 79, 358.18 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.098, NVIDIA GeForce RTX 3090, 80, 354.98 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.199, NVIDIA GeForce RTX 3090, 80, 354.98 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.301, NVIDIA GeForce RTX 3090, 80, 354.98 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.402, NVIDIA GeForce RTX 3090, 80, 354.98 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.502, NVIDIA GeForce RTX 3090, 80, 354.98 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:31.603, NVIDIA GeForce RTX 3090, 81, 352.64 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:31.704, NVIDIA GeForce RTX 3090, 81, 352.64 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:31.805, NVIDIA GeForce RTX 3090, 81, 352.64 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:31.906, NVIDIA GeForce RTX 3090, 81, 352.64 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.007, NVIDIA GeForce RTX 3090, 81, 352.64 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.108, NVIDIA GeForce RTX 3090, 79, 354.95 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.209, NVIDIA GeForce RTX 3090, 79, 354.95 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.310, NVIDIA GeForce RTX 3090, 79, 354.95 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.410, NVIDIA GeForce RTX 3090, 79, 354.95 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.511, NVIDIA GeForce RTX 3090, 79, 354.95 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 66 %, P2
2026/09/10 08:12:32.613, NVIDIA GeForce RTX 3090, 79, 359.88 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:32.714, NVIDIA GeForce RTX 3090, 79, 359.88 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:32.815, NVIDIA GeForce RTX 3090, 79, 359.88 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:32.915, NVIDIA GeForce RTX 3090, 79, 359.88 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.016, NVIDIA GeForce RTX 3090, 79, 359.88 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.117, NVIDIA GeForce RTX 3090, 80, 354.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.218, NVIDIA GeForce RTX 3090, 80, 354.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.319, NVIDIA GeForce RTX 3090, 80, 354.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.420, NVIDIA GeForce RTX 3090, 80, 354.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.521, NVIDIA GeForce RTX 3090, 80, 354.33 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:33.622, NVIDIA GeForce RTX 3090, 80, 349.15 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:33.723, NVIDIA GeForce RTX 3090, 80, 349.15 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:33.824, NVIDIA GeForce RTX 3090, 80, 349.15 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:33.925, NVIDIA GeForce RTX 3090, 80, 349.15 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.026, NVIDIA GeForce RTX 3090, 80, 349.15 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.127, NVIDIA GeForce RTX 3090, 79, 355.70 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.228, NVIDIA GeForce RTX 3090, 79, 355.70 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.328, NVIDIA GeForce RTX 3090, 79, 355.70 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.429, NVIDIA GeForce RTX 3090, 79, 355.70 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.530, NVIDIA GeForce RTX 3090, 79, 355.16 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:34.631, NVIDIA GeForce RTX 3090, 80, 355.16 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:34.732, NVIDIA GeForce RTX 3090, 80, 355.16 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:34.833, NVIDIA GeForce RTX 3090, 80, 355.16 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:34.934, NVIDIA GeForce RTX 3090, 80, 355.16 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.034, NVIDIA GeForce RTX 3090, 81, 352.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.135, NVIDIA GeForce RTX 3090, 81, 352.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.236, NVIDIA GeForce RTX 3090, 81, 352.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.337, NVIDIA GeForce RTX 3090, 81, 352.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.438, NVIDIA GeForce RTX 3090, 81, 352.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.539, NVIDIA GeForce RTX 3090, 79, 353.36 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.640, NVIDIA GeForce RTX 3090, 79, 353.36 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.741, NVIDIA GeForce RTX 3090, 79, 353.36 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.841, NVIDIA GeForce RTX 3090, 79, 353.36 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:35.942, NVIDIA GeForce RTX 3090, 79, 353.36 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.043, NVIDIA GeForce RTX 3090, 80, 358.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.144, NVIDIA GeForce RTX 3090, 80, 358.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.245, NVIDIA GeForce RTX 3090, 80, 358.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.346, NVIDIA GeForce RTX 3090, 80, 358.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.447, NVIDIA GeForce RTX 3090, 80, 358.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.548, NVIDIA GeForce RTX 3090, 80, 355.51 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.649, NVIDIA GeForce RTX 3090, 80, 355.51 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.750, NVIDIA GeForce RTX 3090, 80, 355.51 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.851, NVIDIA GeForce RTX 3090, 80, 355.51 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:36.952, NVIDIA GeForce RTX 3090, 80, 355.51 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.053, NVIDIA GeForce RTX 3090, 79, 351.08 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.153, NVIDIA GeForce RTX 3090, 79, 351.08 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.254, NVIDIA GeForce RTX 3090, 79, 351.08 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.355, NVIDIA GeForce RTX 3090, 79, 351.08 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.456, NVIDIA GeForce RTX 3090, 79, 351.08 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.557, NVIDIA GeForce RTX 3090, 79, 355.51 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.658, NVIDIA GeForce RTX 3090, 79, 355.51 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.759, NVIDIA GeForce RTX 3090, 79, 355.51 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.859, NVIDIA GeForce RTX 3090, 79, 355.51 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:37.960, NVIDIA GeForce RTX 3090, 79, 355.51 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.061, NVIDIA GeForce RTX 3090, 80, 353.39 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.162, NVIDIA GeForce RTX 3090, 80, 353.39 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.263, NVIDIA GeForce RTX 3090, 80, 353.39 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.364, NVIDIA GeForce RTX 3090, 80, 353.39 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.464, NVIDIA GeForce RTX 3090, 80, 353.39 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:38.565, NVIDIA GeForce RTX 3090, 81, 351.76 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:38.665, NVIDIA GeForce RTX 3090, 81, 351.76 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:38.766, NVIDIA GeForce RTX 3090, 81, 351.76 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:38.867, NVIDIA GeForce RTX 3090, 81, 351.76 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:38.969, NVIDIA GeForce RTX 3090, 81, 351.76 W, 370.00 W, 1440 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.070, NVIDIA GeForce RTX 3090, 79, 354.84 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.170, NVIDIA GeForce RTX 3090, 79, 354.84 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.271, NVIDIA GeForce RTX 3090, 79, 354.84 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.372, NVIDIA GeForce RTX 3090, 79, 354.84 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.473, NVIDIA GeForce RTX 3090, 79, 354.84 W, 370.00 W, 1350 MHz, 9501 MHz, 100 %, 64 %, P2
2026/09/10 08:12:39.573, NVIDIA GeForce RTX 3090, 79, 359.18 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:39.675, NVIDIA GeForce RTX 3090, 79, 359.18 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:39.776, NVIDIA GeForce RTX 3090, 79, 359.18 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:39.876, NVIDIA GeForce RTX 3090, 79, 359.18 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:39.977, NVIDIA GeForce RTX 3090, 79, 359.18 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.078, NVIDIA GeForce RTX 3090, 80, 353.28 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.179, NVIDIA GeForce RTX 3090, 80, 353.28 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.280, NVIDIA GeForce RTX 3090, 80, 353.28 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.381, NVIDIA GeForce RTX 3090, 80, 353.28 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.482, NVIDIA GeForce RTX 3090, 80, 353.28 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:40.583, NVIDIA GeForce RTX 3090, 79, 349.00 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:40.683, NVIDIA GeForce RTX 3090, 79, 349.00 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:40.784, NVIDIA GeForce RTX 3090, 79, 349.00 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:40.885, NVIDIA GeForce RTX 3090, 79, 349.00 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:40.986, NVIDIA GeForce RTX 3090, 79, 349.00 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.087, NVIDIA GeForce RTX 3090, 79, 356.58 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.189, NVIDIA GeForce RTX 3090, 79, 356.58 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.289, NVIDIA GeForce RTX 3090, 79, 356.58 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.390, NVIDIA GeForce RTX 3090, 79, 356.58 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.491, NVIDIA GeForce RTX 3090, 79, 356.58 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 58 %, P2
2026/09/10 08:12:41.592, NVIDIA GeForce RTX 3090, 80, 356.74 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:41.693, NVIDIA GeForce RTX 3090, 80, 356.74 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:41.794, NVIDIA GeForce RTX 3090, 80, 356.74 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:41.895, NVIDIA GeForce RTX 3090, 80, 356.74 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:41.996, NVIDIA GeForce RTX 3090, 80, 356.74 W, 370.00 W, 1365 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:42.096, NVIDIA GeForce RTX 3090, 81, 353.39 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:42.197, NVIDIA GeForce RTX 3090, 81, 353.39 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:42.298, NVIDIA GeForce RTX 3090, 81, 353.39 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:12:42.400, NVIDIA GeForce RTX 3090, 81, 353.39 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 100 %, P2
